experiment_dir,run_dir,suite,engine,node_rank,node,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,trials_configured,warmup_trials,bench_concurrency,mandatory_only,limit_per_category,category,prompt_id,runs,successful_runs,ttft_s_mean,ttft_s_stdev,tpot_s_mean,tpot_s_stdev,throughput_output_tok_s_mean,throughput_output_tok_s_stdev,goodput_sla_fraction,max_rss_kb,max_vmhwm_kb
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo3,turbo3,128,3,1,16,0,3,long,long_memory_bound_reasoning,3,0,,,,,,,0.0,5100864,5100864
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo3,turbo3,128,3,1,16,0,3,long,mandatory_long_transformer_cpu,3,3,20.102660792006645,7.944625980506613,1.95880067239654,0.5013220341600796,0.4859605451222367,0.1567682531600115,0.0,5100864,5100864
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo3,turbo3,128,3,1,16,0,3,medium,mandatory_medium_ml_vs_dl,3,3,11.328107214688012,12.277807797689945,2.2181690021940836,0.18655864978056075,0.4387121222882311,0.036247573557889434,0.0,5100864,5100864
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo3,turbo3,128,3,1,16,0,3,medium,medium_cpu_inference_pipeline,3,3,20.47786674433155,7.294016784044245,2.130263064393506,0.16397046357152614,0.44274710443833915,0.045305454873954334,0.0,5100864,5100864
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo3,turbo3,128,3,1,16,0,3,medium,medium_quant_tradeoff,3,3,20.10357026332834,7.943800616850266,1.789045246574799,0.7549663778818504,0.6125594905989777,0.33943078090140605,0.0,5100864,5100864
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo3,turbo3,128,3,1,16,0,3,short,mandatory_short_capital_france,3,3,13.074805096335089,12.101441883685945,4.3949540826660165,2.595375883562816,0.17197808333542672,0.040396923309343614,0.0,5100864,5100864
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo3,turbo3,128,3,1,16,0,3,short,short_cpu_quantisation,3,3,13.073685860009087,12.10153303056786,2.2515564561259915,0.13833795700866003,0.4285953575351208,0.018748533744724787,0.0,5100864,5100864
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,cna0024,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo3,turbo3,128,3,1,16,0,3,short,short_threading_definition,3,3,10.509005388012156,12.611787425366959,2.2276284938240902,0.1723223478079087,0.4380259389952988,0.03507252752725432,0.0,5100864,5100864
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0025,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo4,turbo4,128,3,1,16,0,3,long,long_hpc_case_study,3,0,,,,,,,0.0,5148416,5148416
measurements/1256104-track-a1-server-sweep,measurements/1256104-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4,concurrency,tq,,cna0025,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,16,turbo4,turbo4,128,3,1,16,0,3,long,long_memory_bound_reasoning,3,0,,,,,,,0.0,5148416,5148416
