arch,cache_type_k,cache_type_v,category,ctx_size,decode_throughput_tok_s,engine,experiment_dir,goodput_sla_fraction_mean,max_tokens,max_vmhwm_kb,model,model_label,node_count,parallel_requests,prompt_id,replica_count,source,successful_runs,suite,threads,threads_batch,total_throughput_output_tok_s_mean,tpot_s_mean_across_replicas,ttft_s_mean_across_replicas
unknown,turbo2,turbo2,long,2048,1.8110193014550953,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_hpc_case_study,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8070361072826135,0.5521752303780155,0.705900278990157
unknown,turbo2,turbo2,long,2048,1.8319515013313903,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_memory_bound_reasoning,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.82163438335702,0.5458659791338577,0.9411279060004745
unknown,turbo2,turbo2,long,2048,3.0041052023188004,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,2.9812884103296695,0.33287782306296154,0.6575068620149978
unknown,turbo2,turbo2,long,2048,1.811050360290287,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8070409291638587,0.55216576077968,0.706395621993579
unknown,turbo2,turbo2,medium,2048,2.0053995873392507,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,2.000419537643425,0.49865373779536504,0.6569370079960208
unknown,turbo2,turbo2,medium,2048,1.8110722231508574,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8070415846674053,0.5521590951575777,0.7091555919905659
unknown,turbo2,turbo2,medium,2048,2.005359801060149,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,2.0003783210494643,0.49866363107076456,0.6556959620211273
unknown,turbo2,turbo2,medium,2048,2.0054077129911754,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,2.000470053417415,0.4986517173151016,0.6534734650049359
unknown,turbo2,turbo2,medium,2048,2.0018635101519884,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.991061136471978,0.4995345561416805,0.8459648439893499
unknown,turbo2,turbo2,short,2048,2.1618672414061,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.4449197191330687,0.4625630939990515,1.604793332022382
unknown,turbo2,turbo2,short,2048,2.060054004830406,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9606590788197384,0.48542416735445004,3.634789240983082
unknown,turbo2,turbo2,short,2048,1.970774497445962,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9380328486176759,0.5074147251732537,1.603476899996167
unknown,turbo2,turbo2,short,2048,1.9707925379571745,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9380260807617156,0.507410080330703,1.6011341660050675
unknown,turbo2,turbo2,short,2048,1.9708229418256753,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5052480.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9381339288671156,0.5074022525197764,1.6020916370034683
unknown,turbo3,turbo3,long,2048,3.142692857756934,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,3.115095395240525,0.3181984512205052,0.6784107610001229
unknown,turbo3,turbo3,long,2048,1.7166514567686428,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_hpc_case_study,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.7133330901501798,0.5825294331339459,0.725127951009199
unknown,turbo3,turbo3,long,2048,1.7362125658102079,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_memory_bound_reasoning,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.725839051485627,0.5759663417326711,1.018502641003579
unknown,turbo3,turbo3,long,2048,3.1427105470110077,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,3.1148092025354015,0.318196660189112,0.6815420300117694
unknown,turbo3,turbo3,long,2048,1.7166672717956746,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.7133823813081441,0.5825240665035667,0.7250673710368574
unknown,turbo3,turbo3,medium,2048,1.9177712536864477,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9137317557632614,0.5214386220868332,0.66190457099583
unknown,turbo3,turbo3,medium,2048,1.7166407527951792,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.7132720292856456,0.5825330654487351,0.7280716540408321
unknown,turbo3,turbo3,medium,2048,1.9177583786176022,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9137338215996906,0.5214421228188508,0.6609818839933723
unknown,turbo3,turbo3,medium,2048,1.9177240566958829,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9137277042466903,0.5214514551811675,0.6588292469969019
unknown,turbo3,turbo3,medium,2048,1.9114158635997769,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.901043989381908,0.5231723870475241,0.8879164429963566
unknown,turbo3,turbo3,short,2048,2.126646027052761,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.4227790312054462,0.47022399932999787,1.6257225470035337
unknown,turbo3,turbo3,short,2048,1.9937887302190933,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8996471558471988,0.5015576549527954,3.6823936500004493
unknown,turbo3,turbo3,short,2048,1.909326980403648,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8784557485928661,0.5237447594170547,1.6248591680196114
unknown,turbo3,turbo3,short,2048,1.9093427431988983,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8784195170338251,0.523740435582879,1.6247275460045785
unknown,turbo3,turbo3,short,2048,1.9093218461041832,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5125120.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8783680319869098,0.5237461678032015,1.626236361975316
unknown,turbo4,turbo4,long,2048,2.9785327524782312,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,2.957877154133201,0.33573577432310225,0.6352167750010267
unknown,turbo4,turbo4,long,2048,1.8116994633241004,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_hpc_case_study,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8077621611898986,0.5519679285907626,0.7038734430097975
unknown,turbo4,turbo4,long,2048,1.8349316052037397,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_memory_bound_reasoning,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8238020084466848,0.544979440739954,0.9700393590028398
unknown,turbo4,turbo4,long,2048,2.9785558805818,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,2.957603423526492,0.3357331673779679,0.6387970980140381
unknown,turbo4,turbo4,long,2048,1.8116932086096003,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.807767263301201,0.5519698342124154,0.7045357690076344
unknown,turbo4,turbo4,medium,2048,2.000700044631194,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9963226959232954,0.4998250500785781,0.6396926870220341
unknown,turbo4,turbo4,medium,2048,1.8117334338539892,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.8077728606997039,0.5519575790312383,0.7062472639954649
unknown,turbo4,turbo4,medium,2048,2.0006605053072537,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.996278019078803,0.4998349281885903,0.6386138970265165
unknown,turbo4,turbo4,medium,2048,2.00065954054294,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9963679558101772,0.4998351692205559,0.6362932749907486
unknown,turbo4,turbo4,medium,2048,1.995994841465264,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9846133196021956,0.5010032988190981,0.8681968539603986
unknown,turbo4,turbo4,short,2048,2.1553323001352296,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.4411380411181263,0.46396557966363616,1.6079159469809383
unknown,turbo4,turbo4,short,2048,2.058065748926,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9591031825261365,0.4858931258740637,3.626996851002332
unknown,turbo4,turbo4,short,2048,1.96714308418577,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9343502263385237,0.5083514300709422,1.60966442595236
unknown,turbo4,turbo4,short,2048,1.9671856751667163,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.934496712808083,0.5083404238978364,1.6072091709938832
unknown,turbo4,turbo4,short,2048,1.9671921223087288,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5147840.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,4,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.9344067533988778,0.5083387578974156,1.6084072880330496
unknown,turbo2,turbo2,long,2048,1.8554269879512961,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.752262840479664,0.5389594990769043,0.9827284750062972
unknown,turbo2,turbo2,long,2048,1.5189789448644138,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.4033263749625757,0.6583369725965895,0.9834187779924832
unknown,turbo2,turbo2,long,2048,2.991725357590935,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,2.9202129357229807,0.33425528097446844,0.9886857160017826
unknown,turbo2,turbo2,medium,2048,0.9840638845046251,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9770691162703846,1.0161941879448173,1.9451991760288365
unknown,turbo2,turbo2,medium,2048,3.7923539056345645,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,3.7123097413786437,0.263688470243832,0.991010494006332
unknown,turbo2,turbo2,medium,2048,0.9841028391407406,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9771069919917573,1.0161539630077074,1.9438409919966944
unknown,turbo2,turbo2,medium,2048,0.9841054232692198,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9771331278399508,1.0161512947240734,1.9425902380025946
unknown,turbo2,turbo2,medium,2048,1.0673517637999719,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9997916201501744,0.9368982503385884,9.040200515999459
unknown,turbo2,turbo2,short,2048,1.096651578497005,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.8403473841123966,0.9118666489957832,1.9445848540053703
unknown,turbo2,turbo2,short,2048,0.9841050005007517,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9771472301821822,1.0161517312595305,1.9418445060146041
unknown,turbo2,turbo2,short,2048,0.9840792466184781,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9770661964840762,1.0161783244959481,1.948441778018605
unknown,turbo2,turbo2,short,2048,0.984096471209005,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.977107412904108,1.0161605383783734,1.9438505819998682
unknown,turbo2,turbo2,short,2048,0.9888144746814238,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5059008.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9748880330522558,1.01131205661424,2.8600608570268378
unknown,turbo3,turbo3,long,2048,1.7673801446776427,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.6911539830287439,0.5658092306917891,0.92242974601686
unknown,turbo3,turbo3,long,2048,1.379390129900656,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.3185445409927903,0.7249580653966404,0.9251556089730002
unknown,turbo3,turbo3,long,2048,3.1003448622809815,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,3.0289271132004703,0.3225447633797362,0.9302054630243219
unknown,turbo3,turbo3,medium,2048,0.9432048841673417,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9360220097952633,1.0602150357637268,2.094448769988958
unknown,turbo3,turbo3,medium,2048,3.8419588152787094,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,3.7658391401991906,0.2602838937323321,0.9332266480196267
unknown,turbo3,turbo3,medium,2048,0.9432024881960558,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9360892576638178,1.0602177289762813,2.090634555032011
unknown,turbo3,turbo3,medium,2048,0.9431839560276638,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9360419076637989,1.0602385606850482,2.0940949079813436
unknown,turbo3,turbo3,medium,2048,1.020099749588617,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9570561267621092,0.980296290047397,9.245407151989639
unknown,turbo3,turbo3,short,2048,1.0644834429186294,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.8068595690052476,0.9394227844992807,2.095847174990922
unknown,turbo3,turbo3,short,2048,0.9431909023385063,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9360527035514963,1.0602307523542092,2.0925311819883063
unknown,turbo3,turbo3,short,2048,0.9432090484359965,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.93608489574238,1.0602103549135504,2.092225981003139
unknown,turbo3,turbo3,short,2048,0.9432099029148784,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.9360586530535168,1.0602093944408542,2.091667819011491
unknown,turbo3,turbo3,short,2048,0.9431674144558502,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5100096.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,0.935999859497138,1.0602571554880729,2.095569694007281
unknown,turbo4,turbo4,long,2048,1.8413892447234932,tq,measurements/1258624-track-a1-server-sweep,0.0,128,5113984.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,8,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,concurrency,24,24,1.7633618688268056,0.543068231155093,0.8790344090084545
