experiment_dir,run_dir,suite,engine,node_count,node_rank,node,model_label,threads,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,source_file,source_format,samples,mean_cpu_busy_percent,max_cpu_busy_percent,mean_mem_used_kb,max_mem_used_kb,mean_mem_used_gib,max_mem_used_gib,mem_total_kb
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1544,model-1-mandatory,24,2048,16,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,448,49.71314487139603,52.806484295846,3393341.1428571427,3465856.0,3.2361422947474887,3.3052978515625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna1549,model-1-mandatory,24,2048,16,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,463,49.46209470819202,52.09775967413442,3231867.4384449245,3331392.0,3.0821489700745817,3.17706298828125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0032,model-1-mandatory,24,2048,16,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_16_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,450,49.7533746329704,51.69888097660224,3304844.231111111,3397504.0,3.151745062934028,3.2401123046875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna0027,model-1-mandatory,24,2048,1,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,682,49.557158092148555,52.41462921802384,3258500.879765396,3366848.0,3.1075485990194283,3.21087646484375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0853,model-1-mandatory,24,2048,1,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,725,48.9230644171238,51.92150449713819,3082046.499310345,3181824.0,2.939268588362069,3.034423828125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0048,model-1-mandatory,24,2048,1,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,686,49.4785019474973,52.39442311578097,3293951.906705539,3400896.0,3.141357332902469,3.24334716796875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1576,model-1-mandatory,24,2048,2,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,640,49.79073552623193,52.14300223440991,3134556.6,3233536.0,2.9893461227416993,3.083740234375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0032,model-1-mandatory,24,2048,2,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,672,49.60368665558231,52.27871176828033,3203464.476190476,3296256.0,3.055061794462658,3.1435546875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0034,model-1-mandatory,24,2048,2,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_2_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,641,49.8168127585559,52.578361981799794,6625447.737909516,6741952.0,6.318519342336193,6.42962646484375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna1578,model-1-mandatory,24,2048,4,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,643,49.397230503769265,52.22672064777328,3186801.269051322,3273088.0,3.0391705217850893,3.1214599609375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0031,model-1-mandatory,24,2048,4,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,662,49.28596728339516,52.25389124722054,3348869.80060423,3456576.0,3.1937311178247736,3.29644775390625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0064,model-1-mandatory,24,2048,4,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_4_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,642,49.35658933288163,52.37517687487366,3432293.6822429905,3554432.0,3.2732903311185746,3.3897705078125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo2_v_turbo2,concurrency,tq,,,cna0847,model-1-mandatory,24,2048,8,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,438,49.7772281703548,51.96257880821639,3067686.5753424657,3145664.0,2.925573897688356,2.99993896484375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo3_v_turbo3,concurrency,tq,,,cna0027,model-1-mandatory,24,2048,8,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,452,49.51983992216248,52.39829993928355,3276786.8318584072,3361792.0,3.124987441881568,3.2060546875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo4_v_turbo4,concurrency,tq,,,cna0034,model-1-mandatory,24,2048,8,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/concurrency/tq/model-1-mandatory/t_24_c_2048_p_8_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,435,49.84463410836849,52.13221791471128,6635755.255172414,6713152.0,6.328349356815733,6.40216064453125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_16_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0048,model-1-mandatory,24,2048,16,f16,f16,128,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_16_n_128_k_f16_v_f16/node_resources.csv,procfs,421,49.85220399218905,51.773049645390074,3789012.218527316,3983744.0,3.613483637358967,3.7991943359375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1544,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,620,49.98914486942052,52.48428310687488,3809795.3032258064,4016128.0,3.633303931451613,3.830078125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0847,model-1-mandatory,24,2048,2,f16,f16,128,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16/node_resources.csv,procfs,598,50.00331276369931,51.95042665583096,3480464.481605351,3710976.0,3.3192295852712164,3.5390625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla,,,cna1630,model-1-mandatory,24,2048,4,f16,f16,128,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16/node_resources.csv,procfs,593,49.845337331963144,52.43286896830204,3505998.0303541315,3723072.0,3.3435802749196353,3.55059814453125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16,concurrency,vanilla,,,cna0860,model-1-mandatory,24,2048,8,f16,f16,128,measurements/1258624-track-a1-server-sweep/concurrency/vanilla/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16/node_resources.csv,procfs,417,49.832161556581404,52.26345840130506,3410048.4604316545,3555584.0,3.2520756344143433,3.390869140625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_1024_p_1_n_128_k_turbo2_v_turbo2,context-length,tq,,,cna0031,model-1-mandatory,24,1024,1,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_1024_p_1_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,683,49.492701458250046,52.16243654822335,3301282.20204978,3400064.0,3.148348047303944,3.2425537109375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_1024_p_1_n_128_k_turbo3_v_turbo3,context-length,tq,,,cna0028,model-1-mandatory,24,1024,1,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_1024_p_1_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,723,48.9486329169095,51.68245013096917,3220148.846473029,3306624.0,3.0709732498865403,3.1534423828125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_1024_p_1_n_128_k_turbo4_v_turbo4,context-length,tq,,,cna0844,model-1-mandatory,24,1024,1,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_1024_p_1_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,686,49.491897139661496,52.33663766943152,3021675.9416909623,3124928.0,2.88169473809334,2.98016357421875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,context-length,tq,,,cna0847,model-1-mandatory,24,2048,1,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,683,49.50247549486484,51.977170811251526,3080412.954612006,3175808.0,2.9377107187385616,3.0286865234375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,context-length,tq,,,cna0860,model-1-mandatory,24,2048,1,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,724,48.914731947363514,52.0820637822466,3150701.6132596685,3243136.0,3.0047432072254834,3.0928955078125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,context-length,tq,,,cna0027,model-1-mandatory,24,2048,1,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,686,49.49519765815995,52.35401091129521,3311708.7346938774,3414656.0,3.1582915636957907,3.2564697265625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_4096_p_1_n_128_k_turbo2_v_turbo2,context-length,tq,,,cna1544,model-1-mandatory,24,4096,1,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_4096_p_1_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,679,49.56299061217761,52.71881948655751,3386690.1678939615,3491776.0,3.229799430746042,3.33001708984375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_4096_p_1_n_128_k_turbo3_v_turbo3,context-length,tq,,,cna0048,model-1-mandatory,24,4096,1,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_4096_p_1_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,723,48.9194420311847,52.9861250754072,3298163.518672199,3394496.0,3.1453738390657415,3.23724365234375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_4096_p_1_n_128_k_turbo4_v_turbo4,context-length,tq,,,cna1549,model-1-mandatory,24,4096,1,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_4096_p_1_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,688,49.469797687422414,51.99271697349788,3276921.023255814,3374976.0,3.1251154167707575,3.2186279296875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_512_p_1_n_128_k_turbo2_v_turbo2,context-length,tq,,,cna0853,model-1-mandatory,24,512,1,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_512_p_1_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,684,49.51370793726377,52.12527964205817,3033413.8947368423,3136384.0,2.8928889224403784,2.9910888671875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_512_p_1_n_128_k_turbo3_v_turbo3,context-length,tq,,,cna1576,model-1-mandatory,24,512,1,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_512_p_1_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,723,48.92601762475518,51.55140945041574,3127394.257261411,3226944.0,2.982515580426608,3.07745361328125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_512_p_1_n_128_k_turbo4_v_turbo4,context-length,tq,,,cna0025,model-1-mandatory,24,512,1,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/context-length/tq/model-1-mandatory/t_24_c_512_p_1_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,689,49.51641446234251,52.416582406471186,3580121.915820029,3686016.0,3.4142703207207004,3.5152587890625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/vanilla/model-1-mandatory/t_24_c_1024_p_1_n_128_k_f16_v_f16,context-length,vanilla,,,cna0023,model-1-mandatory,24,1024,1,f16,f16,128,measurements/1258624-track-a1-server-sweep/context-length/vanilla/model-1-mandatory/t_24_c_1024_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,618,49.977363777611636,52.32368528332654,4088889.786407767,4304640.0,3.8994691719129246,4.105224609375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,context-length,vanilla,,,cna0034,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258624-track-a1-server-sweep/context-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,620,50.005486674285926,51.807715613007474,7030159.277419355,7227584.0,6.70448234311996,6.89276123046875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/vanilla/model-1-mandatory/t_24_c_4096_p_1_n_128_k_f16_v_f16,context-length,vanilla,,,cna0032,model-1-mandatory,24,4096,1,f16,f16,128,measurements/1258624-track-a1-server-sweep/context-length/vanilla/model-1-mandatory/t_24_c_4096_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,622,49.97538808051154,52.459349593495936,3888723.2411575564,4117760.0,3.7085754787040295,3.927001953125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/context-length/vanilla/model-1-mandatory/t_24_c_512_p_1_n_128_k_f16_v_f16,context-length,vanilla,,,cna0064,model-1-mandatory,24,512,1,f16,f16,128,measurements/1258624-track-a1-server-sweep/context-length/vanilla/model-1-mandatory/t_24_c_512_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,618,50.03039862458792,52.323232323232325,3627484.996763754,3841984.0,3.4594392745626013,3.66400146484375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,decode-length,tq,,,cna0031,model-1-mandatory,24,2048,1,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,682,49.50866414750258,52.35401091129521,3321257.478005865,3411840.0,3.1673979549463893,3.2537841796875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3,decode-length,tq,,,cna1576,model-1-mandatory,24,2048,1,turbo3,turbo3,128,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo3_v_turbo3/node_resources.csv,procfs,721,48.98373862118845,52.15725806451613,3181369.6088765603,3283264.0,3.0339904869809726,3.13116455078125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4,decode-length,tq,,,cna0844,model-1-mandatory,24,2048,1,turbo4,turbo4,128,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo4_v_turbo4/node_resources.csv,procfs,687,49.49025807730689,52.0698051948052,3058291.5167394467,3174144.0,2.9166140715975253,3.027099609375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo2_v_turbo2,decode-length,tq,,,cna0021,model-1-mandatory,24,2048,1,turbo2,turbo2,256,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo2_v_turbo2/node_resources.csv,procfs,1222,49.07299160005817,52.21974457733631,3217372.9623567923,3321152.0,3.0683259604995654,3.16729736328125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3,decode-length,tq,,,cna0841,model-1-mandatory,24,2048,1,turbo3,turbo3,256,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo3_v_turbo3/node_resources.csv,procfs,1333,48.222562058819214,52.15359609914669,3299550.1995498873,3401024.0,3.1466962810038446,3.24346923828125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4,decode-length,tq,,,cna0064,model-1-mandatory,24,2048,1,turbo4,turbo4,256,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_256_k_turbo4_v_turbo4/node_resources.csv,procfs,1236,49.043823978359896,52.04819277108434,3505955.3656957927,3617856.0,3.3435395867307593,3.45025634765625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2,decode-length,tq,,,cna0032,model-1-mandatory,24,2048,1,turbo2,turbo2,512,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo2_v_turbo2/node_resources.csv,procfs,1944,48.326277996773,52.11468076453843,3274740.5102880658,3380736.0,3.1230359175568254,3.22412109375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3,decode-length,tq,,,cna0034,model-1-mandatory,24,2048,1,turbo3,turbo3,512,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo3_v_turbo3/node_resources.csv,procfs,2529,47.01507493813809,51.956434045986285,6737276.482404112,6847424.0,6.425167543796646,6.53021240234375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo4_v_turbo4,decode-length,tq,,,cna0025,model-1-mandatory,24,2048,1,turbo4,turbo4,512,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_512_k_turbo4_v_turbo4/node_resources.csv,procfs,2415,48.04676098132579,52.44741100323625,3792288.8082815735,3931136.0,3.616608436853002,3.7490234375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_64_k_turbo2_v_turbo2,decode-length,tq,,,cna0064,model-1-mandatory,24,2048,1,turbo2,turbo2,64,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_64_k_turbo2_v_turbo2/node_resources.csv,procfs,421,49.560708814623865,51.31498470948012,3332015.733966746,3426816.0,3.1776578273456058,3.26806640625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_64_k_turbo3_v_turbo3,decode-length,tq,,,cna0023,model-1-mandatory,24,2048,1,turbo3,turbo3,64,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_64_k_turbo3_v_turbo3/node_resources.csv,procfs,443,49.15524279423025,51.239837398373986,3750096.758465011,3855488.0,3.5763709625864135,3.6768798828125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_64_k_turbo4_v_turbo4,decode-length,tq,,,cna0853,model-1-mandatory,24,2048,1,turbo4,turbo4,64,measurements/1258624-track-a1-server-sweep/decode-length/tq/model-1-mandatory/t_24_c_2048_p_1_n_64_k_turbo4_v_turbo4/node_resources.csv,procfs,423,49.543432371152576,51.31040131040131,3083650.4208037825,3177664.0,2.9407982070958925,3.03045654296875,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,decode-length,vanilla,,,cna0028,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258624-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,620,49.99481863204155,52.75432247687977,3673724.8,3889664.0,3.5035369873046873,3.70947265625,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_256_k_f16_v_f16,decode-length,vanilla,,,cna0027,model-1-mandatory,24,2048,1,f16,f16,256,measurements/1258624-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_256_k_f16_v_f16/node_resources.csv,procfs,1033,50.02652691657217,52.49901613537977,3853686.2729912875,4150528.0,3.6751616220391154,3.958251953125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16,decode-length,vanilla,,,cna0046,model-1-mandatory,24,2048,1,f16,f16,512,measurements/1258624-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16/node_resources.csv,procfs,1944,50.10253638519177,52.494929006085194,4402277.596707819,4798912.0,4.198339077670878,4.57659912109375,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,decode-length,vanilla,,,cna0025,model-1-mandatory,24,2048,1,f16,f16,64,measurements/1258624-track-a1-server-sweep/decode-length/vanilla/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16/node_resources.csv,procfs,391,50.00140757419495,52.469635627530366,3867270.547314578,4048192.0,3.6881165955682547,3.86065673828125,32911424
measurements/1258624-track-a1-server-sweep,measurements/1258624-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2,model-set,tq,,,cna0025,model-1-mandatory,24,2048,1,turbo2,turbo2,128,measurements/1258624-track-a1-server-sweep/model-set/tq/model-1-mandatory/t_24_c_2048_p_1_n_128_k_turbo2_v_turbo2/node_resources.csv,procfs,684,49.511705745838896,52.28559870550162,3562237.4736842103,3663232.0,3.3972143875925163,3.4935302734375,32911424
