timestamp,cpu_percent,rss_kb,vmhwm_kb
2026-05-13T15:03:33+01:00,359,5134592,5134592
2026-05-13T15:03:34+01:00,740,5435520,5438144
2026-05-13T15:03:35+01:00,1194,5435584,5438208
2026-05-13T15:03:36+01:00,1545,5435584,5438208
2026-05-13T15:03:37+01:00,1836,5435584,5438208
2026-05-13T15:03:38+01:00,2065,5435584,5438208
2026-05-13T15:03:39+01:00,2106,5441472,5444032
2026-05-13T15:03:40+01:00,2268,5441472,5444096
2026-05-13T15:03:42+01:00,2406,5441472,5444096
2026-05-13T15:03:43+01:00,2527,5441472,5444096
2026-05-13T15:03:44+01:00,2635,5441472,5444096
2026-05-13T15:03:45+01:00,2731,5441792,5444096
2026-05-13T15:03:46+01:00,2848,5441472,5444096
2026-05-13T15:03:47+01:00,2961,5441472,5444096
2026-05-13T15:03:48+01:00,3065,5441472,5444096
2026-05-13T15:03:49+01:00,3015,5441472,5444096
2026-05-13T15:03:50+01:00,3106,5441472,5444096
2026-05-13T15:03:52+01:00,3190,5441472,5444096
2026-05-13T15:03:53+01:00,3269,5441472,5444096
2026-05-13T15:03:54+01:00,3340,5441472,5444096
2026-05-13T15:03:55+01:00,3403,5441472,5444096
2026-05-13T15:03:56+01:00,3447,5462528,5462528
2026-05-13T15:03:57+01:00,3391,5462528,5462528
2026-05-13T15:03:58+01:00,3445,5462528,5462528
2026-05-13T15:04:00+01:00,3480,5462528,5462528
2026-05-13T15:04:01+01:00,3516,5462528,5462528
2026-05-13T15:04:02+01:00,3563,5462528,5462528
2026-05-13T15:04:03+01:00,3610,5462528,5462528
2026-05-13T15:04:04+01:00,3653,5462528,5462528
2026-05-13T15:04:05+01:00,3594,5462528,5462528
2026-05-13T15:04:07+01:00,3635,5462528,5462528
2026-05-13T15:04:08+01:00,3667,5462528,5462528
2026-05-13T15:04:09+01:00,3688,5487872,5487872
2026-05-13T15:04:10+01:00,3721,5487872,5487872
2026-05-13T15:04:11+01:00,3751,5487872,5487872
2026-05-13T15:04:12+01:00,3775,5487872,5487872
2026-05-13T15:04:13+01:00,3720,5487872,5487872
2026-05-13T15:04:14+01:00,3748,5487872,5487872
2026-05-13T15:04:16+01:00,3776,5487872,5487872
2026-05-13T15:04:17+01:00,3804,5487872,5487872
2026-05-13T15:04:18+01:00,3830,5487872,5487872
2026-05-13T15:04:19+01:00,3856,5487872,5487872
2026-05-13T15:04:20+01:00,3880,5487872,5487872
2026-05-13T15:04:21+01:00,3899,5508992,5508992
2026-05-13T15:04:22+01:00,3850,5508992,5508992
2026-05-13T15:04:23+01:00,3865,5508992,5508992
2026-05-13T15:04:25+01:00,3887,5508992,5508992
2026-05-13T15:04:26+01:00,3907,5508992,5508992
2026-05-13T15:04:27+01:00,3927,5508992,5508992
2026-05-13T15:04:28+01:00,3946,5508992,5508992
2026-05-13T15:04:29+01:00,3966,5508992,5508992
2026-05-13T15:04:30+01:00,3982,5508992,5508992
2026-05-13T15:04:31+01:00,3933,5508992,5508992
2026-05-13T15:04:32+01:00,3949,5508992,5508992
2026-05-13T15:04:34+01:00,3958,5534336,5534336
2026-05-13T15:04:35+01:00,3974,5534336,5534336
2026-05-13T15:04:36+01:00,3990,5534336,5534336
2026-05-13T15:04:37+01:00,4007,5534336,5534336
2026-05-13T15:04:38+01:00,4019,5534336,5534336
2026-05-13T15:04:39+01:00,4033,5534336,5534336
2026-05-13T15:04:40+01:00,3993,5534336,5534336
2026-05-13T15:04:41+01:00,4009,5534336,5534336
2026-05-13T15:04:43+01:00,4024,5534336,5534336
2026-05-13T15:04:44+01:00,4040,5534336,5534336
2026-05-13T15:04:45+01:00,4052,5594432,5596992
2026-05-13T15:04:46+01:00,4057,5598720,5599104
2026-05-13T15:04:47+01:00,4062,5596480,5599104
2026-05-13T15:04:48+01:00,4066,5596480,5599104
2026-05-13T15:04:49+01:00,4021,5596480,5599104
2026-05-13T15:04:50+01:00,4026,5596480,5599104
2026-05-13T15:04:52+01:00,4035,5596544,5599168
2026-05-13T15:04:53+01:00,4048,5596544,5599168
2026-05-13T15:04:54+01:00,4059,5596544,5599168
2026-05-13T15:04:55+01:00,4072,5596544,5599168
2026-05-13T15:04:56+01:00,4084,5596544,5599168
2026-05-13T15:04:57+01:00,4096,5596544,5599168
2026-05-13T15:04:58+01:00,4060,5596544,5599168
2026-05-13T15:04:59+01:00,4070,5596544,5599168
2026-05-13T15:05:01+01:00,4081,5596544,5599168
2026-05-13T15:05:02+01:00,4086,5627904,5630464
2026-05-13T15:05:03+01:00,4090,5627904,5630528
2026-05-13T15:05:04+01:00,4093,5627904,5630528
2026-05-13T15:05:05+01:00,4097,5627904,5630528
2026-05-13T15:05:06+01:00,4100,5627904,5630528
2026-05-13T15:05:07+01:00,4103,5627904,5630528
2026-05-13T15:05:08+01:00,4072,5627904,5630528
2026-05-13T15:05:10+01:00,4084,5627904,5630528
2026-05-13T15:05:11+01:00,4093,5627904,5630528
2026-05-13T15:05:12+01:00,4101,5627904,5630528
2026-05-13T15:05:13+01:00,4108,5627904,5630528
2026-05-13T15:05:14+01:00,4117,5627904,5630528
2026-05-13T15:05:15+01:00,4127,5627904,5630528
2026-05-13T15:05:16+01:00,4098,5627904,5630528
2026-05-13T15:05:17+01:00,4107,5627904,5630528
2026-05-13T15:05:19+01:00,4111,5657088,5659712
2026-05-13T15:05:20+01:00,4114,5657152,5659712
2026-05-13T15:05:21+01:00,4117,5657152,5659776
2026-05-13T15:05:22+01:00,4120,5657152,5659776
2026-05-13T15:05:23+01:00,4123,5657152,5659776
2026-05-13T15:05:24+01:00,4128,5657152,5659776
2026-05-13T15:05:25+01:00,4136,5657152,5659776
2026-05-13T15:05:26+01:00,4110,5657152,5659776
2026-05-13T15:05:28+01:00,4119,5657152,5659776
2026-05-13T15:05:29+01:00,4127,5657152,5659776
2026-05-13T15:05:30+01:00,4136,5657152,5659776
2026-05-13T15:05:31+01:00,4145,5657152,5659776
2026-05-13T15:05:32+01:00,4152,5657152,5659776
2026-05-13T15:05:33+01:00,4159,5657152,5659776
2026-05-13T15:05:34+01:00,4132,5686656,5689216
2026-05-13T15:05:35+01:00,4134,5686656,5689280
2026-05-13T15:05:37+01:00,4136,5686656,5689280
2026-05-13T15:05:38+01:00,4138,5686656,5689280
2026-05-13T15:05:39+01:00,4140,5686656,5689280
2026-05-13T15:05:40+01:00,4142,5686720,5689344
2026-05-13T15:05:41+01:00,4149,5686720,5689344
2026-05-13T15:05:42+01:00,4156,5686720,5689344
2026-05-13T15:05:43+01:00,4133,5686720,5689344
2026-05-13T15:05:44+01:00,4141,5686720,5689344
2026-05-13T15:05:46+01:00,4148,5686720,5689344
2026-05-13T15:05:47+01:00,4155,5686720,5689344
2026-05-13T15:05:48+01:00,4160,5686720,5689344
2026-05-13T15:05:49+01:00,4165,5686720,5689344
2026-05-13T15:05:50+01:00,4172,5686720,5689344
2026-05-13T15:05:51+01:00,4147,5729152,5731776
2026-05-13T15:05:52+01:00,4149,5729152,5731776
2026-05-13T15:05:54+01:00,4151,5729152,5731776
2026-05-13T15:05:55+01:00,4153,5729152,5731776
2026-05-13T15:05:56+01:00,4156,5729152,5731776
2026-05-13T15:05:57+01:00,4158,5729152,5731776
2026-05-13T15:05:58+01:00,4163,5729728,5732288
2026-05-13T15:05:59+01:00,4169,5729728,5732288
2026-05-13T15:06:00+01:00,4148,5729728,5732288
2026-05-13T15:06:01+01:00,4155,5729728,5732288
2026-05-13T15:06:03+01:00,4162,5729728,5732288
2026-05-13T15:06:04+01:00,4168,5729728,5732288
2026-05-13T15:06:05+01:00,4175,5729728,5732288
2026-05-13T15:06:06+01:00,4181,5729728,5732288
2026-05-13T15:06:07+01:00,4187,5729728,5732288
2026-05-13T15:06:08+01:00,4190,5818048,5820608
2026-05-13T15:06:09+01:00,4167,5818048,5820672
2026-05-13T15:06:10+01:00,4170,5818112,5820736
2026-05-13T15:06:12+01:00,4173,5818112,5820736
2026-05-13T15:06:13+01:00,4175,5818112,5820736
2026-05-13T15:06:14+01:00,4179,5818112,5820736
2026-05-13T15:06:15+01:00,4182,5818112,5820736
2026-05-13T15:06:16+01:00,4185,5820416,5822976
2026-05-13T15:06:17+01:00,4191,5820416,5822976
2026-05-13T15:06:18+01:00,4172,5820416,5822976
