timestamp,cpu_percent,rss_kb
2026-05-14T20:49:14+01:00,9.6,568896
2026-05-14T20:49:15+01:00,9.5,568896
2026-05-14T20:49:16+01:00,9.4,568896
2026-05-14T20:49:17+01:00,9.4,568896
2026-05-14T20:49:19+01:00,9.3,568896
2026-05-14T20:49:20+01:00,9.2,568896
2026-05-14T20:49:21+01:00,9.1,568896
2026-05-14T20:49:22+01:00,9.0,568896
2026-05-14T20:49:23+01:00,9.0,568896
2026-05-14T20:49:24+01:00,8.9,568896
2026-05-14T20:49:25+01:00,8.8,568896
2026-05-14T20:49:26+01:00,8.8,568896
2026-05-14T20:49:27+01:00,8.7,568896
2026-05-14T20:49:28+01:00,8.6,568896
2026-05-14T20:49:29+01:00,8.6,568896
2026-05-14T20:49:30+01:00,8.5,568896
2026-05-14T20:49:31+01:00,8.4,568896
2026-05-14T20:49:32+01:00,8.4,568896
2026-05-14T20:49:33+01:00,8.3,568896
2026-05-14T20:49:34+01:00,8.3,568896
2026-05-14T20:49:35+01:00,8.2,568896
2026-05-14T20:49:36+01:00,8.2,568896
2026-05-14T20:49:38+01:00,8.1,568896
2026-05-14T20:49:39+01:00,8.0,568896
2026-05-14T20:49:40+01:00,7.9,568896
2026-05-14T20:49:41+01:00,7.9,568896
2026-05-14T20:49:42+01:00,7.8,568896
2026-05-14T20:49:43+01:00,7.8,568896
2026-05-14T20:49:44+01:00,7.7,568896
2026-05-14T20:49:45+01:00,7.7,568896
2026-05-14T20:49:46+01:00,7.6,568896
2026-05-14T20:49:47+01:00,7.6,568896
2026-05-14T20:49:48+01:00,7.5,568896
2026-05-14T20:49:49+01:00,7.5,568896
2026-05-14T20:49:50+01:00,7.5,568896
2026-05-14T20:49:51+01:00,7.4,568896
2026-05-14T20:49:52+01:00,7.4,568896
2026-05-14T20:49:53+01:00,7.3,568896
2026-05-14T20:49:54+01:00,7.3,568896
2026-05-14T20:49:55+01:00,7.2,568896
2026-05-14T20:49:57+01:00,7.1,568896
2026-05-14T20:49:58+01:00,7.1,568896
2026-05-14T20:49:59+01:00,7.1,568896
2026-05-14T20:50:00+01:00,7.0,568896
2026-05-14T20:50:01+01:00,7.0,568896
2026-05-14T20:50:02+01:00,6.9,572140
2026-05-14T20:50:03+01:00,6.9,572140
2026-05-14T20:50:04+01:00,6.9,572140
2026-05-14T20:50:05+01:00,6.8,572140
2026-05-14T20:50:06+01:00,6.8,572140
2026-05-14T20:50:07+01:00,6.7,572140
2026-05-14T20:50:08+01:00,6.7,572140
2026-05-14T20:50:09+01:00,6.7,572140
2026-05-14T20:50:10+01:00,6.6,572140
2026-05-14T20:50:11+01:00,6.6,572140
2026-05-14T20:50:12+01:00,6.6,572864
2026-05-14T20:50:13+01:00,6.5,572864
2026-05-14T20:50:15+01:00,6.5,572864
2026-05-14T20:50:16+01:00,6.4,572864
2026-05-14T20:50:17+01:00,6.4,572864
2026-05-14T20:50:18+01:00,6.3,572864
2026-05-14T20:50:19+01:00,6.3,572864
2026-05-14T20:50:20+01:00,6.3,572864
2026-05-14T20:50:21+01:00,6.2,572864
2026-05-14T20:50:22+01:00,6.2,572864
2026-05-14T20:50:23+01:00,6.2,573016
2026-05-14T20:50:24+01:00,6.1,573016
2026-05-14T20:50:25+01:00,6.1,573016
2026-05-14T20:50:26+01:00,6.1,573016
2026-05-14T20:50:27+01:00,6.1,573016
2026-05-14T20:50:28+01:00,6.0,573016
2026-05-14T20:50:29+01:00,6.0,573016
2026-05-14T20:50:30+01:00,6.0,573016
2026-05-14T20:50:31+01:00,5.9,573016
2026-05-14T20:50:32+01:00,5.9,573044
2026-05-14T20:50:34+01:00,5.9,573044
2026-05-14T20:50:35+01:00,5.8,573044
2026-05-14T20:50:36+01:00,5.8,573044
2026-05-14T20:50:37+01:00,5.8,573044
2026-05-14T20:50:38+01:00,5.7,573044
2026-05-14T20:50:39+01:00,5.7,573044
2026-05-14T20:50:40+01:00,5.7,573044
2026-05-14T20:50:41+01:00,5.7,573044
2026-05-14T20:50:42+01:00,5.6,573044
2026-05-14T20:50:43+01:00,5.6,573200
2026-05-14T20:50:44+01:00,5.6,573200
2026-05-14T20:50:45+01:00,5.5,573200
2026-05-14T20:50:46+01:00,5.5,573200
2026-05-14T20:50:47+01:00,5.5,573200
2026-05-14T20:50:48+01:00,5.5,573200
2026-05-14T20:50:49+01:00,5.4,573200
2026-05-14T20:50:50+01:00,5.4,573200
2026-05-14T20:50:51+01:00,5.4,573200
2026-05-14T20:50:53+01:00,5.4,573200
2026-05-14T20:50:54+01:00,5.3,573208
2026-05-14T20:50:55+01:00,5.3,573208
2026-05-14T20:50:56+01:00,5.3,573208
2026-05-14T20:50:57+01:00,5.3,594916
2026-05-14T20:50:58+01:00,5.4,663208
2026-05-14T20:50:59+01:00,5.6,1527016
2026-05-14T20:51:00+01:00,5.7,1951696
2026-05-14T20:51:01+01:00,5.8,2373504
2026-05-14T20:51:02+01:00,5.9,2852716
2026-05-14T20:51:03+01:00,6.0,3331972
2026-05-14T20:51:04+01:00,6.2,3839920
2026-05-14T20:51:05+01:00,6.3,4302936
2026-05-14T20:51:06+01:00,6.4,4753600
2026-05-14T20:51:07+01:00,6.5,5114360
2026-05-14T20:51:08+01:00,6.7,5167344
2026-05-14T20:51:09+01:00,6.6,5167984
2026-05-14T20:51:10+01:00,6.6,5167984
2026-05-14T20:51:12+01:00,6.6,5167984
2026-05-14T20:51:13+01:00,6.5,5167984
2026-05-14T20:51:14+01:00,6.5,5168048
2026-05-14T20:51:15+01:00,6.5,5168048
2026-05-14T20:51:16+01:00,6.5,5168048
2026-05-14T20:51:17+01:00,6.4,5168048
2026-05-14T20:51:18+01:00,6.4,5168048
2026-05-14T20:51:19+01:00,6.4,5168048
2026-05-14T20:51:20+01:00,6.4,5168048
2026-05-14T20:51:21+01:00,6.3,5168048
2026-05-14T20:51:22+01:00,6.3,5168048
2026-05-14T20:51:23+01:00,6.4,5535380
2026-05-14T20:51:24+01:00,6.8,6201076
2026-05-14T20:51:25+01:00,7.1,6201076
2026-05-14T20:51:26+01:00,7.5,6201076
2026-05-14T20:51:27+01:00,7.9,6201196
2026-05-14T20:51:28+01:00,8.3,6201196
2026-05-14T20:51:30+01:00,8.6,6203948
2026-05-14T20:51:31+01:00,9.0,6203948
2026-05-14T20:51:32+01:00,9.3,6203952
2026-05-14T20:51:33+01:00,9.7,6203952
2026-05-14T20:51:34+01:00,10.0,6203964
2026-05-14T20:51:35+01:00,10.4,6206012
2026-05-14T20:51:36+01:00,10.8,6206028
2026-05-14T20:51:37+01:00,11.1,6206028
2026-05-14T20:51:38+01:00,11.5,6206028
2026-05-14T20:51:39+01:00,11.8,6206028
2026-05-14T20:51:40+01:00,12.1,6206028
2026-05-14T20:51:41+01:00,12.5,6206028
2026-05-14T20:51:42+01:00,12.8,6206028
2026-05-14T20:51:43+01:00,13.2,6206028
2026-05-14T20:51:44+01:00,13.5,6206028
2026-05-14T20:51:45+01:00,13.8,6206028
2026-05-14T20:51:46+01:00,14.2,6206028
2026-05-14T20:51:47+01:00,14.5,6206028
2026-05-14T20:51:49+01:00,14.8,6206028
2026-05-14T20:51:50+01:00,15.1,6206028
2026-05-14T20:51:51+01:00,15.4,6206028
2026-05-14T20:51:52+01:00,15.7,6206028
2026-05-14T20:51:53+01:00,16.0,6206028
2026-05-14T20:51:54+01:00,16.3,6206028
2026-05-14T20:51:55+01:00,16.7,6206028
2026-05-14T20:51:56+01:00,17.0,6206028
2026-05-14T20:51:57+01:00,17.3,6206028
2026-05-14T20:51:58+01:00,17.6,6206028
2026-05-14T20:51:59+01:00,17.9,6206028
2026-05-14T20:52:00+01:00,18.2,6206028
2026-05-14T20:52:01+01:00,18.5,6206036
2026-05-14T20:52:02+01:00,18.8,6206036
2026-05-14T20:52:03+01:00,19.1,6206036
2026-05-14T20:52:04+01:00,19.4,6206036
2026-05-14T20:52:05+01:00,19.6,6206036
2026-05-14T20:52:06+01:00,19.9,6206036
2026-05-14T20:52:08+01:00,20.2,6206036
2026-05-14T20:52:09+01:00,20.4,6206036
2026-05-14T20:52:10+01:00,20.7,6206036
2026-05-14T20:52:11+01:00,21.0,6206036
2026-05-14T20:52:12+01:00,21.3,6206036
2026-05-14T20:52:13+01:00,21.5,6206036
2026-05-14T20:52:14+01:00,21.8,6206040
2026-05-14T20:52:15+01:00,22.1,6206040
2026-05-14T20:52:16+01:00,22.4,6206040
2026-05-14T20:52:17+01:00,22.6,6206040
2026-05-14T20:52:18+01:00,22.9,6206040
2026-05-14T20:52:19+01:00,23.2,6206040
2026-05-14T20:52:20+01:00,23.4,6206168
2026-05-14T20:52:21+01:00,23.7,6206168
2026-05-14T20:52:22+01:00,23.9,6206168
2026-05-14T20:52:23+01:00,24.2,6206168
2026-05-14T20:52:24+01:00,24.5,6206168
2026-05-14T20:52:25+01:00,24.7,6206168
2026-05-14T20:52:27+01:00,25.0,6206168
2026-05-14T20:52:28+01:00,25.1,6206168
2026-05-14T20:52:29+01:00,25.4,6206168
2026-05-14T20:52:30+01:00,25.6,6206168
2026-05-14T20:52:31+01:00,25.9,6206168
2026-05-14T20:52:32+01:00,26.1,6206168
2026-05-14T20:52:33+01:00,26.4,6206168
2026-05-14T20:52:34+01:00,26.6,6206168
2026-05-14T20:52:35+01:00,26.8,6206168
2026-05-14T20:52:36+01:00,27.1,6206168
2026-05-14T20:52:37+01:00,27.3,6206168
2026-05-14T20:52:38+01:00,27.6,6206168
2026-05-14T20:52:39+01:00,27.8,6206168
2026-05-14T20:52:40+01:00,28.0,6206168
2026-05-14T20:52:41+01:00,28.3,6206168
2026-05-14T20:52:42+01:00,28.5,6206168
2026-05-14T20:52:43+01:00,28.7,6206168
2026-05-14T20:52:44+01:00,29.0,6206168
2026-05-14T20:52:46+01:00,29.2,6206168
2026-05-14T20:52:47+01:00,29.3,6206168
2026-05-14T20:52:48+01:00,29.5,6206168
2026-05-14T20:52:49+01:00,29.8,6206168
2026-05-14T20:52:50+01:00,30.0,6206168
2026-05-14T20:52:51+01:00,30.2,6206168
2026-05-14T20:52:52+01:00,30.4,6206168
2026-05-14T20:52:53+01:00,30.6,6206168
2026-05-14T20:52:54+01:00,30.9,6206168
2026-05-14T20:52:55+01:00,31.1,6206168
2026-05-14T20:52:56+01:00,31.3,6206168
2026-05-14T20:52:57+01:00,31.5,6206168
2026-05-14T20:52:58+01:00,31.7,6206168
2026-05-14T20:52:59+01:00,31.9,6206168
2026-05-14T20:53:00+01:00,32.1,6206168
2026-05-14T20:53:01+01:00,32.3,6206168
2026-05-14T20:53:02+01:00,32.5,6206168
2026-05-14T20:53:03+01:00,32.7,6206168
2026-05-14T20:53:05+01:00,32.9,6206168
2026-05-14T20:53:06+01:00,33.1,6206168
2026-05-14T20:53:07+01:00,33.3,6206168
2026-05-14T20:53:08+01:00,33.5,6206168
2026-05-14T20:53:09+01:00,33.7,6206168
2026-05-14T20:53:10+01:00,33.9,6206296
2026-05-14T20:53:11+01:00,34.1,6206296
2026-05-14T20:53:12+01:00,34.3,6206296
2026-05-14T20:53:13+01:00,34.4,6206296
2026-05-14T20:53:14+01:00,34.6,6206296
2026-05-14T20:53:15+01:00,34.8,6206296
2026-05-14T20:53:16+01:00,35.0,6206296
2026-05-14T20:53:17+01:00,35.2,6206296
2026-05-14T20:53:18+01:00,35.4,6206296
2026-05-14T20:53:19+01:00,35.6,6206296
2026-05-14T20:53:20+01:00,35.8,6206296
2026-05-14T20:53:21+01:00,36.0,6206296
2026-05-14T20:53:23+01:00,36.2,6206296
2026-05-14T20:53:24+01:00,36.2,6206296
2026-05-14T20:53:25+01:00,36.4,6206296
2026-05-14T20:53:26+01:00,36.6,6206296
2026-05-14T20:53:27+01:00,36.8,6206296
2026-05-14T20:53:28+01:00,37.0,6206296
2026-05-14T20:53:29+01:00,37.1,6206296
2026-05-14T20:53:30+01:00,37.3,6206296
2026-05-14T20:53:31+01:00,37.5,6206296
2026-05-14T20:53:32+01:00,37.7,6206296
2026-05-14T20:53:33+01:00,37.9,6206296
2026-05-14T20:53:34+01:00,38.0,6206296
2026-05-14T20:53:35+01:00,38.2,6206296
2026-05-14T20:53:36+01:00,38.4,6206296
2026-05-14T20:53:37+01:00,38.6,6206296
2026-05-14T20:53:38+01:00,38.7,6206296
2026-05-14T20:53:39+01:00,38.9,6206296
2026-05-14T20:53:40+01:00,39.1,6206296
2026-05-14T20:53:42+01:00,39.2,6206296
2026-05-14T20:53:43+01:00,39.3,6206296
2026-05-14T20:53:44+01:00,39.5,6206296
2026-05-14T20:53:45+01:00,39.6,6206296
2026-05-14T20:53:46+01:00,39.8,6206296
2026-05-14T20:53:47+01:00,40.0,6206296
2026-05-14T20:53:48+01:00,40.1,6206296
2026-05-14T20:53:49+01:00,40.3,6206296
2026-05-14T20:53:50+01:00,40.5,6206296
2026-05-14T20:53:51+01:00,40.6,6206296
2026-05-14T20:53:52+01:00,40.8,6206296
2026-05-14T20:53:53+01:00,40.9,6206296
2026-05-14T20:53:54+01:00,41.1,6206296
2026-05-14T20:53:55+01:00,41.2,6206296
2026-05-14T20:53:56+01:00,41.4,6206296
2026-05-14T20:53:57+01:00,41.6,6206296
2026-05-14T20:53:58+01:00,41.7,6206296
2026-05-14T20:53:59+01:00,41.9,6206296
2026-05-14T20:54:01+01:00,42.0,6206424
2026-05-14T20:54:02+01:00,42.1,6206424
2026-05-14T20:54:03+01:00,42.2,6206424
2026-05-14T20:54:04+01:00,42.4,6206424
2026-05-14T20:54:05+01:00,42.5,6206424
2026-05-14T20:54:06+01:00,42.7,6206424
2026-05-14T20:54:07+01:00,42.8,6206424
2026-05-14T20:54:08+01:00,43.0,6206424
2026-05-14T20:54:09+01:00,43.1,6206424
2026-05-14T20:54:10+01:00,43.3,6206424
2026-05-14T20:54:11+01:00,43.4,6206424
2026-05-14T20:54:12+01:00,43.6,6206424
2026-05-14T20:54:13+01:00,43.7,6206424
2026-05-14T20:54:14+01:00,43.9,6206424
2026-05-14T20:54:15+01:00,44.0,6206424
2026-05-14T20:54:16+01:00,44.1,6206424
2026-05-14T20:54:17+01:00,44.3,6206424
2026-05-14T20:54:18+01:00,44.4,6206424
2026-05-14T20:54:20+01:00,44.6,6206424
2026-05-14T20:54:21+01:00,44.6,6206424
2026-05-14T20:54:22+01:00,44.7,6206424
2026-05-14T20:54:23+01:00,44.9,6206424
2026-05-14T20:54:24+01:00,45.0,6206424
2026-05-14T20:54:25+01:00,45.2,6206424
2026-05-14T20:54:26+01:00,45.3,6206424
2026-05-14T20:54:27+01:00,45.4,6206424
2026-05-14T20:54:28+01:00,45.6,6206424
2026-05-14T20:54:29+01:00,45.7,6206424
2026-05-14T20:54:30+01:00,45.8,6206424
2026-05-14T20:54:31+01:00,46.0,6206424
2026-05-14T20:54:32+01:00,46.1,6206424
2026-05-14T20:54:33+01:00,46.2,6206424
2026-05-14T20:54:34+01:00,46.4,6206424
2026-05-14T20:54:35+01:00,46.5,6206424
2026-05-14T20:54:36+01:00,46.6,6206424
2026-05-14T20:54:37+01:00,46.8,6206424
2026-05-14T20:54:39+01:00,46.9,6206424
2026-05-14T20:54:40+01:00,46.9,6206424
2026-05-14T20:54:41+01:00,47.1,6206424
2026-05-14T20:54:42+01:00,47.2,6206424
2026-05-14T20:54:43+01:00,47.3,6206424
2026-05-14T20:54:44+01:00,47.4,6206424
2026-05-14T20:54:45+01:00,47.6,6206424
2026-05-14T20:54:46+01:00,47.7,6206424
2026-05-14T20:54:47+01:00,47.8,6206424
2026-05-14T20:54:48+01:00,47.9,6206424
2026-05-14T20:54:49+01:00,48.1,6206424
2026-05-14T20:54:50+01:00,48.2,6206552
2026-05-14T20:54:51+01:00,48.3,6206552
2026-05-14T20:54:52+01:00,48.4,6206552
2026-05-14T20:54:53+01:00,48.6,6206552
2026-05-14T20:54:54+01:00,48.7,6206552
2026-05-14T20:54:55+01:00,48.8,6206552
2026-05-14T20:54:56+01:00,48.9,6206552
2026-05-14T20:54:58+01:00,49.0,6206552
2026-05-14T20:54:59+01:00,49.1,6206552
2026-05-14T20:55:00+01:00,49.2,6206552
2026-05-14T20:55:01+01:00,49.3,6206552
2026-05-14T20:55:02+01:00,49.4,6206552
2026-05-14T20:55:03+01:00,49.5,6206552
2026-05-14T20:55:04+01:00,49.6,6206552
2026-05-14T20:55:05+01:00,49.8,6206552
2026-05-14T20:55:06+01:00,49.9,6206552
2026-05-14T20:55:07+01:00,50.0,6206552
2026-05-14T20:55:08+01:00,50.1,6206552
2026-05-14T20:55:09+01:00,50.2,6206552
2026-05-14T20:55:10+01:00,50.3,6206552
2026-05-14T20:55:11+01:00,50.5,6206552
2026-05-14T20:55:12+01:00,50.6,6206552
2026-05-14T20:55:13+01:00,50.7,6206552
2026-05-14T20:55:14+01:00,50.8,6206552
2026-05-14T20:55:15+01:00,50.9,6206552
2026-05-14T20:55:17+01:00,51.0,6206552
2026-05-14T20:55:18+01:00,51.0,6206552
2026-05-14T20:55:19+01:00,51.1,6206552
2026-05-14T20:55:20+01:00,51.2,6206552
2026-05-14T20:55:21+01:00,51.3,6206552
2026-05-14T20:55:22+01:00,51.5,6206552
2026-05-14T20:55:23+01:00,51.6,6206552
2026-05-14T20:55:24+01:00,51.7,6206552
2026-05-14T20:55:25+01:00,51.8,6206552
2026-05-14T20:55:26+01:00,51.9,6206552
2026-05-14T20:55:27+01:00,52.0,6206552
2026-05-14T20:55:28+01:00,52.1,6206552
2026-05-14T20:55:29+01:00,52.2,6206552
2026-05-14T20:55:30+01:00,52.3,6206552
2026-05-14T20:55:31+01:00,52.4,6206552
2026-05-14T20:55:32+01:00,52.5,6206552
2026-05-14T20:55:33+01:00,52.6,6206552
2026-05-14T20:55:34+01:00,52.7,6206552
2026-05-14T20:55:35+01:00,52.8,6206552
2026-05-14T20:55:37+01:00,52.8,6206552
2026-05-14T20:55:38+01:00,52.9,6206552
2026-05-14T20:55:39+01:00,53.0,6206552
2026-05-14T20:55:40+01:00,53.1,6206552
2026-05-14T20:55:41+01:00,53.2,6206680
2026-05-14T20:55:42+01:00,53.3,6206680
2026-05-14T20:55:43+01:00,53.4,6206680
2026-05-14T20:55:44+01:00,53.5,6206680
2026-05-14T20:55:45+01:00,53.6,6206680
2026-05-14T20:55:46+01:00,53.7,6206680
2026-05-14T20:55:47+01:00,53.8,6206680
2026-05-14T20:55:48+01:00,53.9,6206680
2026-05-14T20:55:49+01:00,54.0,6206680
2026-05-14T20:55:50+01:00,54.1,6206680
2026-05-14T20:55:51+01:00,54.2,6206680
2026-05-14T20:55:52+01:00,54.3,6206680
2026-05-14T20:55:53+01:00,54.4,6206680
2026-05-14T20:55:55+01:00,54.5,6206680
2026-05-14T20:55:56+01:00,54.5,6206680
2026-05-14T20:55:57+01:00,54.6,6206680
2026-05-14T20:55:58+01:00,54.7,6206680
2026-05-14T20:55:59+01:00,54.8,6206680
2026-05-14T20:56:00+01:00,54.9,6206680
2026-05-14T20:56:01+01:00,55.0,6206680
2026-05-14T20:56:02+01:00,55.1,6206680
2026-05-14T20:56:03+01:00,55.2,6206680
2026-05-14T20:56:04+01:00,55.3,6206680
2026-05-14T20:56:05+01:00,55.4,6206680
2026-05-14T20:56:06+01:00,55.5,6206680
2026-05-14T20:56:07+01:00,55.6,6206680
2026-05-14T20:56:08+01:00,55.7,6206680
2026-05-14T20:56:09+01:00,55.7,6206680
2026-05-14T20:56:10+01:00,55.8,6206680
2026-05-14T20:56:11+01:00,55.9,6206680
2026-05-14T20:56:12+01:00,56.0,6206680
2026-05-14T20:56:14+01:00,56.1,6206680
2026-05-14T20:56:15+01:00,56.1,6206680
2026-05-14T20:56:16+01:00,56.2,6206680
2026-05-14T20:56:17+01:00,56.3,6206680
2026-05-14T20:56:18+01:00,56.4,6206680
2026-05-14T20:56:19+01:00,56.5,6206680
2026-05-14T20:56:20+01:00,56.5,6206680
2026-05-14T20:56:21+01:00,56.6,6206680
2026-05-14T20:56:22+01:00,56.7,6206680
2026-05-14T20:56:23+01:00,56.8,6206680
2026-05-14T20:56:24+01:00,56.9,6206680
2026-05-14T20:56:25+01:00,57.0,6206680
2026-05-14T20:56:26+01:00,57.1,6206680
2026-05-14T20:56:27+01:00,57.2,6206680
2026-05-14T20:56:28+01:00,57.2,6206680
2026-05-14T20:56:29+01:00,57.3,6206680
2026-05-14T20:56:30+01:00,57.4,6206808
2026-05-14T20:56:31+01:00,57.5,6206808
2026-05-14T20:56:33+01:00,57.6,6206808
2026-05-14T20:56:34+01:00,57.6,6206808
2026-05-14T20:56:35+01:00,57.6,6206808
2026-05-14T20:56:36+01:00,57.7,6206808
2026-05-14T20:56:37+01:00,57.8,6206808
2026-05-14T20:56:38+01:00,57.9,6206808
2026-05-14T20:56:39+01:00,58.0,6206808
2026-05-14T20:56:40+01:00,58.1,6206808
2026-05-14T20:56:41+01:00,58.1,6206808
2026-05-14T20:56:42+01:00,58.2,6206808
2026-05-14T20:56:43+01:00,58.3,6206808
2026-05-14T20:56:44+01:00,58.4,6206808
2026-05-14T20:56:45+01:00,58.5,6206808
2026-05-14T20:56:46+01:00,58.6,6206808
2026-05-14T20:56:47+01:00,58.6,6206808
2026-05-14T20:56:48+01:00,58.7,6206808
2026-05-14T20:56:49+01:00,58.8,6206808
2026-05-14T20:56:50+01:00,58.9,6206808
2026-05-14T20:56:52+01:00,59.0,6206808
2026-05-14T20:56:53+01:00,58.9,6206808
2026-05-14T20:56:54+01:00,59.0,6206808
2026-05-14T20:56:55+01:00,59.1,6206808
2026-05-14T20:56:56+01:00,59.2,6206808
2026-05-14T20:56:57+01:00,59.3,6206808
2026-05-14T20:56:58+01:00,59.3,6206808
2026-05-14T20:56:59+01:00,59.4,6206808
2026-05-14T20:57:00+01:00,59.5,6206808
2026-05-14T20:57:01+01:00,59.6,6206808
2026-05-14T20:57:02+01:00,59.6,6206808
2026-05-14T20:57:03+01:00,59.7,6206808
2026-05-14T20:57:04+01:00,59.8,6206808
2026-05-14T20:57:05+01:00,59.9,6206808
2026-05-14T20:57:06+01:00,59.9,6206808
