experiment_dir,suite,engine,replica_count,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,category,prompt_id,successful_runs,total_throughput_output_tok_s_mean,ttft_s_mean_across_replicas,tpot_s_mean_across_replicas,goodput_sla_fraction_mean,max_vmhwm_kb
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo3,turbo3,128,long,mandatory_long_transformer_cpu,3,1.736511267891615,0.7822791616684602,0.5743288376745251,0.0,5063872.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo3,turbo3,128,medium,mandatory_medium_ml_vs_dl,3,1.8250734496666285,2.710775373663637,0.531844346682421,0.0,5063872.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo3,turbo3,128,medium,medium_cpu_inference_pipeline,3,1.828073381483994,5.252722584666723,0.5108069285748174,0.0,5063872.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo3,turbo3,128,medium,medium_quant_tradeoff,3,1.7335776450643252,0.8545622176679899,0.5747308386089285,0.0,5063872.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo3,turbo3,128,short,mandatory_short_capital_france,3,1.2778388150255375,1.8656639856659847,0.5222761083888245,0.0,5063872.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo3,turbo3,128,short,short_cpu_quantisation,3,1.803726208177743,1.8642321573327838,0.5447379281575009,0.0,5063872.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo3,turbo3,128,short,short_threading_definition,3,1.8170409197297634,2.2921360843344396,0.5374367258084016,0.0,5063872.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo4,turbo4,128,long,long_hpc_case_study,3,1.8167429538382456,0.7457249499954438,0.5489195881207782,0.0,5104384.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo4,turbo4,128,long,long_memory_bound_reasoning,3,1.808697605696661,0.8204003873300584,0.5508386345906092,0.0,5104384.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo4,turbo4,128,long,mandatory_long_transformer_cpu,3,1.8285758808664276,0.7499818616585495,0.5452837938924223,0.0,5104384.0
measurements/1253766-track-a1-server-sweep,concurrency,tq,1,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,turbo4,turbo4,128,medium,mandatory_medium_ml_vs_dl,3,1.893798607702985,2.6531951746728737,0.5122586180734952,0.0,5104384.0
