experiment_dir,run_dir,suite,engine,node_rank,node,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,trials_configured,warmup_trials,bench_concurrency,mandatory_only,limit_per_category,category,prompt_id,runs,successful_runs,ttft_s_mean,ttft_s_stdev,tpot_s_mean,tpot_s_stdev,throughput_output_tok_s_mean,throughput_output_tok_s_stdev,goodput_sla_fraction,max_rss_kb,max_vmhwm_kb
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,f16,f16,128,3,1,4,0,3,medium,mandatory_medium_ml_vs_dl,3,3,7.297706620990842,4.818682357745726,0.4984788729475715,0.04165822847349963,1.8129187382633094,0.01206119145326224,0.0,5801856,5803072
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,f16,f16,128,3,1,4,0,3,medium,medium_cpu_inference_pipeline,3,3,10.075119857986769,0.03016687520358705,0.4744879037480657,0.00045247490794265137,1.8198252339946417,0.000685758826243104,0.0,5801856,5803072
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,f16,f16,128,3,1,4,0,3,medium,medium_quant_tradeoff,3,3,0.8175732636688432,0.06149279003369951,0.4940783448136605,0.0014717067606427915,2.0136559378965697,0.004208528555265227,0.0,5801856,5803072
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,f16,f16,128,3,1,4,0,3,short,mandatory_short_capital_france,3,3,1.8391748986711416,0.10272665279085934,0.48951617749925286,0.01666380666049698,1.3303400281934155,0.05535557468649467,0.0,5801856,5803072
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,f16,f16,128,3,1,4,0,3,short,short_cpu_quantisation,3,3,1.8384598203313847,0.10192004886695508,0.5477273545984644,0.0010065736492425284,1.792720188502349,0.005593791295020187,0.0,5801856,5803072
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0079,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,4,f16,f16,128,3,1,4,0,3,short,short_threading_definition,3,3,4.543009132670704,4.771227243685477,0.5232634214777407,0.041921240871796654,1.8029363853582516,0.01467862400666852,0.0,5801856,5803072
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0617,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,f16,f16,128,3,1,8,0,3,long,long_hpc_case_study,3,0,,,,,,,0.0,5644544,5672192
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0617,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,f16,f16,128,3,1,8,0,3,long,long_memory_bound_reasoning,3,0,,,,,,,0.0,5644544,5672192
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0617,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,f16,f16,128,3,1,8,0,3,long,mandatory_long_transformer_cpu,3,3,1.2466470356642578,0.43628122590160234,0.975314255881802,0.2495744713201264,1.0705431603620923,0.2983256634393114,0.0,5644544,5672192
measurements/1254637-track-a1-vanilla-blas-sweep,measurements/1254637-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16,concurrency,vanilla-blis,,cna0617,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,8,f16,f16,128,3,1,8,0,3,medium,mandatory_medium_ml_vs_dl,3,3,1.4544713353388943,0.5101658802231183,1.0174897039238715,0.05638008502090773,0.9811872021923131,0.04913980967992849,0.0,5644544,5672192
