timestamp,cpu_percent,rss_kb,vmhwm_kb
2026-05-13T15:38:18+01:00,0.0,4480,4480
2026-05-13T15:38:19+01:00,8.0,9984,9984
2026-05-13T15:38:20+01:00,5.0,10176,10176
2026-05-13T15:38:21+01:00,3.6,18560,18560
2026-05-13T15:38:22+01:00,3.8,121984,121984
2026-05-13T15:38:24+01:00,5.0,232384,232384
2026-05-13T15:38:25+01:00,5.4,310848,325312
2026-05-13T15:38:26+01:00,5.7,416448,416448
2026-05-13T15:38:27+01:00,6.4,501440,501440
2026-05-13T15:38:28+01:00,6.5,586432,598592
2026-05-13T15:38:29+01:00,6.5,670912,670912
2026-05-13T15:38:30+01:00,6.8,759616,759616
2026-05-13T15:38:31+01:00,6.5,848320,848320
2026-05-13T15:38:33+01:00,6.5,928064,975040
2026-05-13T15:38:34+01:00,6.1,957568,975040
2026-05-13T15:38:35+01:00,5.8,957568,975040
2026-05-13T15:38:36+01:00,5.5,957568,975040
2026-05-13T15:38:37+01:00,5.2,957568,975040
2026-05-13T15:38:38+01:00,4.9,957568,975040
2026-05-13T15:38:39+01:00,4.7,957568,975040
2026-05-13T15:38:40+01:00,4.3,957568,975040
2026-05-13T15:38:42+01:00,4.1,957568,975040
2026-05-13T15:38:43+01:00,3.9,957568,975040
2026-05-13T15:38:44+01:00,3.8,957568,975040
2026-05-13T15:38:45+01:00,3.6,957568,975040
2026-05-13T15:38:46+01:00,3.5,957568,975040
2026-05-13T15:38:47+01:00,3.4,957568,975040
2026-05-13T15:38:48+01:00,3.3,957568,975040
2026-05-13T15:38:49+01:00,3.1,957568,975040
2026-05-13T15:38:50+01:00,3.0,957568,975040
2026-05-13T15:38:52+01:00,2.9,957568,975040
2026-05-13T15:38:53+01:00,2.8,957568,975040
2026-05-13T15:38:54+01:00,2.7,957568,975040
2026-05-13T15:38:55+01:00,2.6,957568,975040
2026-05-13T15:38:56+01:00,2.6,957568,975040
2026-05-13T15:38:57+01:00,2.5,957568,975040
2026-05-13T15:38:58+01:00,2.4,957568,975040
2026-05-13T15:38:59+01:00,2.4,957568,975040
2026-05-13T15:39:00+01:00,2.3,957568,975040
2026-05-13T15:39:01+01:00,2.2,957568,975040
2026-05-13T15:39:03+01:00,2.2,957568,975040
2026-05-13T15:39:04+01:00,2.1,957568,975040
2026-05-13T15:39:05+01:00,2.1,957568,975040
2026-05-13T15:39:06+01:00,2.0,957568,975040
2026-05-13T15:39:07+01:00,2.0,957568,975040
2026-05-13T15:39:08+01:00,1.9,957568,975040
2026-05-13T15:39:09+01:00,1.9,957568,975040
2026-05-13T15:39:10+01:00,1.9,957568,975040
2026-05-13T15:39:11+01:00,1.8,957568,975040
2026-05-13T15:39:13+01:00,1.8,957568,975040
2026-05-13T15:39:14+01:00,1.7,957568,975040
2026-05-13T15:39:15+01:00,1.7,957568,975040
2026-05-13T15:39:16+01:00,1.7,957568,975040
2026-05-13T15:39:17+01:00,1.6,957568,975040
2026-05-13T15:39:18+01:00,1.6,1004032,1004032
2026-05-13T15:39:19+01:00,7.6,1008640,1008640
2026-05-13T15:39:20+01:00,44.8,1010688,1010688
2026-05-13T15:39:21+01:00,77.0,1010688,1010688
2026-05-13T15:39:23+01:00,75.8,1010688,1010688
2026-05-13T15:39:24+01:00,74.7,1010688,1010688
2026-05-13T15:39:25+01:00,96.3,1010688,1010688
2026-05-13T15:39:26+01:00,94.9,1010688,1010688
2026-05-13T15:39:27+01:00,101,1010688,1010688
2026-05-13T15:39:28+01:00,109,1010688,1010688
2026-05-13T15:39:29+01:00,132,1010688,1010688
2026-05-13T15:39:30+01:00,138,1010688,1010688
2026-05-13T15:39:31+01:00,146,1010688,1010688
2026-05-13T15:39:33+01:00,159,1010688,1010688
2026-05-13T15:39:34+01:00,168,1010688,1010688
2026-05-13T15:39:35+01:00,178,1010688,1010688
2026-05-13T15:39:36+01:00,184,1010688,1010688
2026-05-13T15:39:37+01:00,189,1010688,1010688
2026-05-13T15:39:38+01:00,196,1010688,1010688
2026-05-13T15:39:39+01:00,200,1010688,1010688
2026-05-13T15:39:40+01:00,209,1010688,1010688
2026-05-13T15:39:42+01:00,217,1010688,1010688
2026-05-13T15:39:43+01:00,224,1010688,1010688
2026-05-13T15:39:44+01:00,228,1010688,1010688
2026-05-13T15:39:45+01:00,231,1010688,1010688
2026-05-13T15:39:46+01:00,238,1010688,1010688
2026-05-13T15:39:47+01:00,243,1010688,1010688
2026-05-13T15:39:48+01:00,250,1010688,1010688
2026-05-13T15:39:49+01:00,255,1010688,1010688
2026-05-13T15:39:50+01:00,261,1010688,1010688
2026-05-13T15:39:51+01:00,269,1010688,1010688
2026-05-13T15:39:53+01:00,280,1010688,1010688
2026-05-13T15:39:54+01:00,284,1010688,1010688
2026-05-13T15:39:55+01:00,292,1010688,1010688
2026-05-13T15:39:56+01:00,295,1010688,1010688
2026-05-13T15:39:57+01:00,299,1010688,1010688
2026-05-13T15:39:58+01:00,309,1010688,1010688
2026-05-13T15:39:59+01:00,312,1010688,1010688
2026-05-13T15:40:00+01:00,312,1010688,1010688
2026-05-13T15:40:01+01:00,315,1010688,1010688
2026-05-13T15:40:03+01:00,321,1010688,1010688
2026-05-13T15:40:04+01:00,334,1010688,1010688
2026-05-13T15:40:05+01:00,335,1010688,1010688
2026-05-13T15:40:06+01:00,339,1010688,1010688
2026-05-13T15:40:07+01:00,343,1010688,1010688
2026-05-13T15:40:08+01:00,354,1010688,1010688
2026-05-13T15:40:09+01:00,353,1010688,1010688
2026-05-13T15:40:10+01:00,352,1010688,1010688
2026-05-13T15:40:11+01:00,352,1010688,1010688
2026-05-13T15:40:13+01:00,361,1010688,1010688
2026-05-13T15:40:14+01:00,362,1010688,1010688
2026-05-13T15:40:15+01:00,366,1010688,1010688
2026-05-13T15:40:16+01:00,370,1010688,1010688
2026-05-13T15:40:17+01:00,373,1010688,1010688
2026-05-13T15:40:18+01:00,383,1010688,1010688
2026-05-13T15:40:19+01:00,387,1010688,1010688
2026-05-13T15:40:20+01:00,391,1010688,1010688
2026-05-13T15:40:21+01:00,393,1010688,1010688
2026-05-13T15:40:23+01:00,396,1010688,1010688
2026-05-13T15:40:24+01:00,398,1010688,1010688
2026-05-13T15:40:25+01:00,401,1010688,1010688
2026-05-13T15:40:26+01:00,403,1010688,1010688
2026-05-13T15:40:27+01:00,404,1010688,1010688
2026-05-13T15:40:28+01:00,412,1010688,1010688
2026-05-13T15:40:29+01:00,418,1010688,1010688
2026-05-13T15:40:30+01:00,415,1010688,1010688
2026-05-13T15:40:32+01:00,418,1010688,1010688
2026-05-13T15:40:33+01:00,421,1010688,1010688
2026-05-13T15:40:34+01:00,426,1010688,1010688
2026-05-13T15:40:35+01:00,427,1010688,1010688
2026-05-13T15:40:36+01:00,437,1010688,1010688
2026-05-13T15:40:37+01:00,444,1010688,1010688
2026-05-13T15:40:38+01:00,445,1010688,1010688
2026-05-13T15:40:39+01:00,445,1010688,1010688
2026-05-13T15:40:40+01:00,450,1010688,1010688
2026-05-13T15:40:42+01:00,458,1010688,1010688
2026-05-13T15:40:43+01:00,458,1010688,1010688
2026-05-13T15:40:44+01:00,459,1010688,1010688
2026-05-13T15:40:45+01:00,462,1010688,1010688
2026-05-13T15:40:46+01:00,464,1010688,1010688
2026-05-13T15:40:47+01:00,488,1010688,1010688
