timestamp,cpu_percent,rss_kb
2026-05-14T22:27:22+01:00,12.9,487180
2026-05-14T22:27:23+01:00,12.7,491040
2026-05-14T22:27:24+01:00,12.6,493000
2026-05-14T22:27:25+01:00,12.6,494548
2026-05-14T22:27:26+01:00,12.6,496132
2026-05-14T22:27:27+01:00,12.5,497820
2026-05-14T22:27:28+01:00,12.4,502220
2026-05-14T22:27:29+01:00,12.3,503688
2026-05-14T22:27:30+01:00,12.4,507740
2026-05-14T22:27:31+01:00,12.4,514712
2026-05-14T22:27:32+01:00,12.3,516300
2026-05-14T22:27:33+01:00,12.3,518516
2026-05-14T22:27:34+01:00,12.2,521096
2026-05-14T22:27:35+01:00,12.1,523580
2026-05-14T22:27:36+01:00,12.0,523580
2026-05-14T22:27:37+01:00,11.9,523580
2026-05-14T22:27:38+01:00,11.8,523580
2026-05-14T22:27:39+01:00,11.6,523580
2026-05-14T22:27:41+01:00,11.5,523580
2026-05-14T22:27:42+01:00,11.3,523580
2026-05-14T22:27:43+01:00,11.2,523580
2026-05-14T22:27:44+01:00,11.1,523580
2026-05-14T22:27:45+01:00,11.0,523580
2026-05-14T22:27:46+01:00,10.9,523580
2026-05-14T22:27:47+01:00,10.8,523580
2026-05-14T22:27:48+01:00,10.7,524064
2026-05-14T22:27:49+01:00,10.6,526920
2026-05-14T22:27:50+01:00,10.6,529680
2026-05-14T22:27:51+01:00,10.5,531672
2026-05-14T22:27:52+01:00,10.4,536912
2026-05-14T22:27:53+01:00,10.4,545596
2026-05-14T22:27:54+01:00,10.3,547788
2026-05-14T22:27:55+01:00,10.2,549188
2026-05-14T22:27:56+01:00,10.2,550016
2026-05-14T22:27:57+01:00,10.1,552260
2026-05-14T22:27:58+01:00,10.0,553896
2026-05-14T22:28:00+01:00,10.0,556740
2026-05-14T22:28:01+01:00,9.9,562952
2026-05-14T22:28:02+01:00,9.9,564480
2026-05-14T22:28:03+01:00,10.0,663232
2026-05-14T22:28:04+01:00,10.2,1231788
2026-05-14T22:28:05+01:00,10.4,1719200
2026-05-14T22:28:06+01:00,10.6,2230592
2026-05-14T22:28:07+01:00,10.8,2709992
2026-05-14T22:28:08+01:00,11.0,3189288
2026-05-14T22:28:09+01:00,11.1,3668616
2026-05-14T22:28:10+01:00,11.3,4149268
2026-05-14T22:28:11+01:00,11.5,4604124
2026-05-14T22:28:12+01:00,11.6,5083316
2026-05-14T22:28:13+01:00,11.7,5130800
2026-05-14T22:28:14+01:00,11.9,5160920
2026-05-14T22:28:15+01:00,11.8,5160920
2026-05-14T22:28:16+01:00,11.7,5160920
2026-05-14T22:28:17+01:00,11.6,5160920
2026-05-14T22:28:18+01:00,11.6,5161308
2026-05-14T22:28:20+01:00,11.4,5161308
2026-05-14T22:28:21+01:00,11.3,5161308
2026-05-14T22:28:22+01:00,11.2,5161308
2026-05-14T22:28:23+01:00,11.2,5161308
2026-05-14T22:28:24+01:00,11.1,5161308
2026-05-14T22:28:25+01:00,11.0,5161308
2026-05-14T22:28:26+01:00,10.9,5161308
2026-05-14T22:28:27+01:00,10.9,5161308
2026-05-14T22:28:28+01:00,10.8,5161308
2026-05-14T22:28:29+01:00,10.7,5161308
2026-05-14T22:28:30+01:00,10.7,5161308
2026-05-14T22:28:31+01:00,10.6,5161308
2026-05-14T22:28:32+01:00,10.5,5161308
2026-05-14T22:28:33+01:00,10.5,5161308
2026-05-14T22:28:34+01:00,10.4,5161308
2026-05-14T22:28:35+01:00,10.4,5330016
2026-05-14T22:28:36+01:00,10.9,6194316
2026-05-14T22:28:37+01:00,11.5,6194316
2026-05-14T22:28:39+01:00,12.1,6194316
2026-05-14T22:28:40+01:00,12.6,6194316
2026-05-14T22:28:41+01:00,13.1,6194352
2026-05-14T22:28:42+01:00,13.7,6194352
2026-05-14T22:28:43+01:00,14.2,6197092
2026-05-14T22:28:44+01:00,14.7,6197092
2026-05-14T22:28:45+01:00,15.2,6197092
2026-05-14T22:28:46+01:00,15.8,6197108
2026-05-14T22:28:47+01:00,16.3,6199172
2026-05-14T22:28:48+01:00,16.8,6199172
2026-05-14T22:28:49+01:00,17.3,6199172
2026-05-14T22:28:50+01:00,17.8,6199172
2026-05-14T22:28:51+01:00,18.3,6199172
2026-05-14T22:28:52+01:00,18.8,6199172
2026-05-14T22:28:53+01:00,19.3,6199172
2026-05-14T22:28:54+01:00,19.8,6199172
2026-05-14T22:28:55+01:00,20.3,6199172
2026-05-14T22:28:56+01:00,20.8,6199172
2026-05-14T22:28:57+01:00,21.2,6199172
2026-05-14T22:28:59+01:00,21.7,6199172
