experiment_dir,suite,engine,node_count,replica_count,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,category,prompt_id,successful_runs,total_throughput_output_tok_s_mean,ttft_s_mean_across_replicas,tpot_s_mean_across_replicas,goodput_sla_fraction_mean,max_vmhwm_kb
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,1024,1,turbo4,turbo4,128,short,short_kv_cache,1,7.267033135241232,0.1519717369810678,0.13749110273234033,1.0,5120640.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,1024,1,turbo4,turbo4,128,short,short_threading_definition,1,7.242070716286201,0.1510568750090897,0.13797631547245467,1.0,5120640.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,long,long_concurrency_server,1,6.250953608604376,0.17760168097447604,0.15983337793713728,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,long,long_hpc_case_study,1,5.919604441728283,0.18669342703651637,0.1687871205824882,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,long,long_memory_bound_reasoning,1,6.143584516368491,0.18001427897252142,0.1626321926536992,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,long,long_quantisation_evaluation,1,6.22464097042771,0.17859230301110074,0.16050689651146824,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,long,mandatory_long_transformer_cpu,1,6.596714053640491,0.16531047300668433,0.15147899285849828,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,medium,mandatory_medium_ml_vs_dl,1,7.321871070202453,0.15057930402690545,0.13646327582642612,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,medium,medium_concurrency,1,7.044798299090896,0.15608781098853797,0.14183365936229725,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,medium,medium_cpu_inference_pipeline,1,6.965706260584002,0.15748371300287545,0.14344730274018458,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,medium,medium_quant_tradeoff,1,7.043142613653089,0.15625566098606214,0.14186616706309885,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,medium,medium_thread_scaling,1,7.026253054021045,0.15649948100326583,0.14220818243306643,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,short,mandatory_short_capital_france,1,3.275219763151215,1.2364695509895682,0.12859789616777562,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,short,short_batching,1,7.283027834447462,0.15115983504801989,0.1371925855903358,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,short,short_cpu_quantisation,1,6.0610862458575285,3.5893490849994123,0.13801947288952152,0.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,short,short_kv_cache,1,7.313597683603533,0.1506025170092471,0.13661879388978485,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo2,turbo2,128,short,short_threading_definition,1,7.289951168278732,0.1503438760410063,0.13706773013384338,1.0,5067904.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,long,long_concurrency_server,1,5.739042736378242,0.19159913499606773,0.17410483783478556,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,long,long_hpc_case_study,1,5.330182474362246,0.20365242700790986,0.18748085978729687,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,long,long_memory_bound_reasoning,1,5.58652792930973,0.1956715889973566,0.17886720158276148,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,long,long_quantisation_evaluation,1,5.695801820527036,0.19386484299320728,0.17542021095273305,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,long,mandatory_long_transformer_cpu,1,6.12717520206984,0.17558699002256617,0.16310614081879704,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,medium,mandatory_medium_ml_vs_dl,1,7.004175208541413,0.1535887600039132,0.14268328617308582,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,medium,medium_concurrency,1,6.636581251971612,0.1615805490000639,0.15059038321258442,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,medium,medium_cpu_inference_pipeline,1,6.54332563683187,0.16318664999562316,0.15274223411024004,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,medium,medium_quant_tradeoff,1,6.630072672908008,0.16158063799957745,0.15073967788173215,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,medium,medium_thread_scaling,1,6.607905343892019,0.16206177498679608,0.15124582317332355,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,short,mandatory_short_capital_france,1,3.2239804203076994,1.2531436120043509,0.13107899150054436,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,short,short_batching,1,6.959575728053575,0.15435675499611534,0.14359903725975112,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,short,short_cpu_quantisation,1,5.798699451350543,3.655059851007536,0.14502684237008298,0.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,short,short_kv_cache,1,7.003233635183181,0.15392961897305213,0.14269970451971134,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo3,turbo3,128,short,short_threading_definition,1,6.964866236728944,0.15343196300091222,0.1434960728976417,1.0,5107712.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,long,long_concurrency_server,1,6.1793872204429485,0.18409299303311855,0.16164929463755429,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,long,long_hpc_case_study,1,5.838830761151206,0.19211086898576468,0.17109954667756128,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,long,long_memory_bound_reasoning,1,6.051465496187243,0.18559819197980687,0.16508549289763208,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,long,long_quantisation_evaluation,1,6.141451779096447,0.185263869992923,0.1626477900788914,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,long,mandatory_long_transformer_cpu,1,6.499910921485153,0.1700684090028517,0.1537170687009302,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,medium,mandatory_medium_ml_vs_dl,1,7.248142585338921,0.15221137000480667,0.1378506806300491,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,medium,medium_concurrency,1,6.962942350011508,0.15839977998984978,0.14349747150421407,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,medium,medium_cpu_inference_pipeline,1,6.888576808383354,0.15962195402244106,0.14505053680311286,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,medium,medium_quant_tradeoff,1,6.963677508548368,0.15829027799190953,0.14348315865380734,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,medium,medium_thread_scaling,1,6.944857991685112,0.158635230967775,0.1438725873388856,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,short,mandatory_short_capital_france,1,3.2619899153799965,1.2370592420338653,0.1297517073301909,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,short,short_batching,1,7.216737766415444,0.15288536297157407,0.1384504295749898,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,short,short_cpu_quantisation,1,6.0166973381204425,3.5869061349658296,0.13926579952780818,0.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,short,short_kv_cache,1,7.246506688733232,0.15258397802244872,0.1378791310469708,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,2048,1,turbo4,turbo4,128,short,short_threading_definition,1,7.222947439618787,0.15156169299734756,0.13834085290532883,1.0,5157120.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,long,long_concurrency_server,1,6.3036026692948885,0.17589351700735278,0.1585001431810706,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,long,long_hpc_case_study,1,5.9591810990869085,0.18560820099082775,0.16766466781099174,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,long,long_memory_bound_reasoning,1,6.202267439420176,0.17858930400689133,0.1610912096773285,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,long,long_quantisation_evaluation,1,6.285625081776203,0.1764748590067029,0.158952888968496,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,long,mandatory_long_transformer_cpu,1,6.626656672508012,0.16429802600760013,0.15079593084230983,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,medium,mandatory_medium_ml_vs_dl,1,7.359250450261743,0.14944079300039448,0.13577322710230286,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,medium,medium_concurrency,1,7.085176913706727,0.15527668601134792,0.14102493674795907,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,medium,medium_cpu_inference_pipeline,1,7.009631683313955,0.15629267701297067,0.14255005152764047,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,medium,medium_quant_tradeoff,1,7.083635837980843,0.1550759649835527,0.14105748496060516,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,medium,medium_thread_scaling,1,7.065239156061654,0.15528770600212738,0.1414263393701509,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,short,mandatory_short_capital_france,1,3.28490404923195,1.2348489279975183,0.12794257283288366,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,short,short_batching,1,7.32684277269134,0.15007837399025448,0.13637396930712348,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,short,short_cpu_quantisation,1,6.095572543339429,3.589244293019874,0.1370799031574279,0.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,short,short_kv_cache,1,7.356950138267149,0.14981499200803228,0.13581294685031112,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo2,turbo2,128,short,short_threading_definition,1,7.335386967601806,0.14934388099936768,0.13621947245661345,1.0,5104832.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,long,long_concurrency_server,1,5.741454598868303,0.19172215199796483,0.1740301037010165,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,long,long_hpc_case_study,1,5.331474250489174,0.20334126596571878,0.18743748353577885,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,long,long_memory_bound_reasoning,1,5.59674829147287,0.195240059052594,0.17854117357454402,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,long,long_quantisation_evaluation,1,5.705114932536343,0.19389085500733927,0.1751306859132885,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,long,mandatory_long_transformer_cpu,1,6.100659163919484,0.17572466999990866,0.163820175787225,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,medium,mandatory_medium_ml_vs_dl,1,6.992132825906712,0.15365020697936416,0.14293058064544398,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,medium,medium_concurrency,1,6.616523399230337,0.1615881669567898,0.15105097163807762,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,medium,medium_cpu_inference_pipeline,1,6.527529310461276,0.16344738798215985,0.15311309255157252,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,medium,medium_quant_tradeoff,1,6.627217293846339,0.16185952100204304,0.15080303922075572,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,medium,medium_thread_scaling,1,6.5946912776465645,0.1618081899941899,0.15155323454331035,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,short,mandatory_short_capital_france,1,3.2266565998063523,1.2511372829903848,0.13108528982653903,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,short,short_batching,1,6.948543763328329,0.15458686696365476,0.14382739812612358,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,short,short_cpu_quantisation,1,5.802427505088265,3.6558948820456862,0.14490853324413344,0.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,short,short_kv_cache,1,6.993100255616904,0.1536638269899413,0.14291050967734717,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo3,turbo3,128,short,short_threading_definition,1,6.952943810534964,0.15344678499968722,0.1437443819765082,1.0,5141568.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,long,long_concurrency_server,1,6.18490953907601,0.18371795100392774,0.16150696941731152,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,long,long_hpc_case_study,1,5.833369646206785,0.1916866090032272,0.1712642379527211,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,long,long_memory_bound_reasoning,1,6.060542723632348,0.18644163198769093,0.16482957352757616,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,long,long_quantisation_evaluation,1,6.137893435939756,0.18486270899302326,0.16274622723636195,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,long,mandatory_long_transformer_cpu,1,6.512611849601653,0.16934608298470266,0.1534205389765502,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,medium,mandatory_medium_ml_vs_dl,1,7.243148113943049,0.15223608299857005,0.13794613805508762,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,medium,medium_concurrency,1,6.962826652081965,0.1578768829931505,0.14350430781111548,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,medium,medium_cpu_inference_pipeline,1,6.886761076391655,0.15924411499872804,0.14509223366140636,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,medium,medium_quant_tradeoff,1,6.9616407065561,0.15777353500016034,0.14352961198434117,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,medium,medium_thread_scaling,1,6.9432320077874925,0.15820681501645595,0.14391018736211025,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,short,mandatory_short_capital_france,1,3.260273549765328,1.2379856990010012,0.12980012899788562,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,short,short_batching,1,7.2126226932737545,0.1526625230035279,0.13853162903142507,1.0,5213056.0
measurements/1258624-track-a1-server-sweep,context-length,tq,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,24,24,4096,1,turbo4,turbo4,128,short,short_cpu_quantisation,1,6.015534251810605,3.5966579600062687,0.13922168094482398,0.0,5213056.0
